,State name,District name,Block name,Gram panchayat,Village name,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Sample collection,Sample tested,Lab name agg,LPCD_Weighted,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,Total HH Connection,Connection Coverage (%),Free residual Chlorine (mg/l),Total Alkalinity (as Calcium Carbonate) (mg/l),Turbidity (NTU),TDS (mg/l),Fluoride (as F) (mg/l),Colour (Hazen units),Total Hardness (As CaCO3) (mg/l),Sulphate (as SO4) (mg/l),Total coliform (CFU/ 100 ml),Iron (As Fe) (mg/l),E. coli (CFU/100 ml),Odour (NA),Chloride (as Cl) (mg/l),Nitrate (as NO3) (mg/l),pH (NA),Arsenic (mg/l),Number_Schemes,Total expenditure,Central expenditure,State expenditure,House connections planned,House connections provided,Scheme Type,Ground Water,Ground water & Surface water (Both),Surface Water,Bulk water supply,New scheme,retrofit,Completed,Ongoing,Lab Testing,FTK Testing,WQ Status,HGJ Status,Free residual Chlorine (mg/l)_binary,Total Alkalinity (as Calcium Carbonate) (mg/l)_binary,Turbidity (NTU)_binary,TDS (mg/l)_binary,Fluoride (as F) (mg/l)_binary,Colour (Hazen units)_binary,Total Hardness (As CaCO3) (mg/l)_binary,Sulphate (as SO4) (mg/l)_binary,Total coliform (CFU/ 100 ml)_binary,Iron (As Fe) (mg/l)_binary,E. coli (CFU/100 ml)_binary,Odour (NA)_binary,Chloride (as Cl) (mg/l)_binary,Nitrate (as NO3) (mg/l)_binary,pH (NA)_binary,Arsenic (mg/l)_binary,Sum_Complaint,Sum_PComplaint,Sum_NComplaint,Quality_Complaince
1942,Karnataka,TUMAKURU,Chiknayakanhalli,MUDDENAHALLI,SAVIGEHALLI,162179.0,Savigehalli,610193.0,610193,Savigehalli,09/11/2023,10/11/2023,['RDW&SD Water Quality Testing Lab Tiptur'],28.63,195,19,0,176,50,46,92.0,,388.0,0.5,834.0,0.67,1.0,407.99,33.36,,0.11,,0.0,156.81,44.12,8.04,,2.0,84.45,42.22,42.22,133.0,129.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1943,Karnataka,TUMAKURU,Tumkur,GULOOR,GULOOR,164120.0,Gulur,611569.0,611569,Gulur,09/10/2023,10/10/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],33.69,5904,871,397,4636,1460,1222,83.7,,406.87,1.13,865.87,0.2,1.0,550.93,70.07,,0.01,,0.0,192.73,41.63,6.99,,4.0,7.57,0.0,7.57,0.0,0.0,SVS and MVS,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,Unsafe,Safe,Ambiguous,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1944,Karnataka,TUMAKURU,Tumkur,GULOOR,MANANGI,164236.0,Manangi,611566.0,611566,Manangi,09/10/2023,10/10/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],32.92,1090,367,137,586,226,132,58.41,,287.5,0.5,376.25,0.55,1.0,223.5,11.22,,0.0,,0.0,65.0,11.15,6.88,,1.0,7.05,0.0,7.05,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1945,Karnataka,TUMAKURU,Tumkur,GULOOR,DODDAHOSUR,164245.0,,,611565,Hosur,09/10/2023,10/10/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],39.99,439,4,4,431,126,28,22.22,,379.0,0.5,556.5,0.3,1.0,326.0,27.85,,0.0,,0.0,132.0,10.4,7.07,,7.0,38.92,17.04,21.88,116.0,10.0,SVS,7.0,0.0,0.0,0.0,3.0,4.0,6.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1946,Karnataka,TUMAKURU,Gubbi,IRAKASANDRA,IRRKSANDRA,162361.0,Irakasandra,611713.0,611713,Irakasandra,09/08/2023,10/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],46.73,2672,528,32,2112,785,612,77.96,,491.67,0.5,1116.0,0.53,1.0,602.5,46.5,,0.0,,0.0,256.17,25.13,6.79,,3.0,1.0,0.0,1.0,0.0,0.0,SVS and MVS,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,11,4,1,Not Available
1947,Karnataka,TUMAKURU,Gubbi,IRAKASANDRA,PATTRAVATANAHALLI,162370.0,Patravathanahalli,611699.0,611699,Patravathanahalli,09/08/2023,10/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],37.76,575,0,360,215,93,73,78.49,,347.0,0.5,672.0,0.94,1.0,335.0,29.0,,0.0,,0.0,118.0,8.65,7.11,,8.0,43.27,19.7,23.57,93.0,73.0,SVS,8.0,0.0,0.0,0.0,5.0,3.0,7.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1948,Karnataka,TUMAKURU,Gubbi,IRAKASANDRA,KATANAHALLI,162367.0,Katanahalli,611697.0,611697,Katanahalli,09/08/2023,10/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],41.33,564,77,444,43,114,0,0.0,,343.5,0.5,786.0,1.0,1.0,354.0,28.5,,0.0,,0.0,147.0,18.15,6.94,,2.0,8.59,0.0,8.59,0.0,0.0,SVS and MVS,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1949,Karnataka,TUMAKURU,Gubbi,IRAKASANDRA,JALAGUNI,162365.0,Jalaguni,611698.0,611698,Jalaguni,09/08/2023,10/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],38.67,459,79,303,77,72,72,100.0,,311.0,0.5,593.33,0.35,1.0,296.67,17.67,,0.0,,0.0,107.33,1.37,6.97,,9.0,98.32,44.15,54.16000000000001,55.0,0.0,SVS,9.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,Safe,Safe,Safe,Completed,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1950,Karnataka,TUMAKURU,Koratagere,MAVATHURU,MAVATHURU,162610.0,Mavattur,611153.0,611153,Mavattur,05/07/2023,23/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],28.63,810,255,19,536,208,208,100.0,,397.63,0.5,660.67,1.07,5.0,465.0,33.67,,0.08,,0.0,132.67,28.07,7.53,,15.0,36.91,5.890000000000001,31.04,112.0,208.0,SVS,15.0,0.0,0.0,0.0,5.0,10.0,11.0,4.0,Safe,,Undetermined,Completed,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1951,Karnataka,TUMAKURU,Sira,KURUBARAHALLI,PURA,163700.0,Pura,610423.0,610423,Pura,03/07/2023,08/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],34.29,640,119,114,407,169,95,56.21,,475.0,0.5,885.0,0.71,5.0,500.0,46.0,,0.09,,0.0,125.0,16.33,7.84,,3.0,18.99,8.01,10.97,12.0,58.0,SVS and MVS,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1952,Karnataka,TUMAKURU,Koratagere,MAVATHURU,LINGAPURA,162616.0,Lingapura,611150.0,611150,Lingapura,05/07/2023,26/07/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],49.09,835,242,0,593,197,193,97.97,,412.0,0.5,858.33,1.25,5.0,354.67,38.83,,0.08,,0.0,94.58,17.19,7.74,,10.0,30.85,5.619999999999999,18.31,66.0,193.0,SVS,10.0,0.0,0.0,0.0,5.0,5.0,9.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1953,Karnataka,TUMAKURU,Sira,KURUBARAHALLI,HUNASEKATTE,163694.0,Hunasekatte,610421.0,610421,Hunasekatte,03/07/2023,09/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],26.7,1878,454,89,1335,379,363,95.78,,294.0,0.5,414.0,1.31,5.0,330.0,20.0,,0.09,,0.0,78.5,42.0,7.73,,1.0,0.18,0.09,0.09,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1954,Karnataka,TUMAKURU,Sira,KURUBARAHALLI,SHAKADHADU,163721.0,Shakadadu,610403.0,610403,Shakadadu,05/07/2023,23/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],29.67,1743,280,458,1005,569,138,24.25,,356.4,0.5,744.4,1.09,5.0,425.88,38.0,,0.09,,0.0,148.1,18.66,7.2,,1.0,2.05,0.0,2.05,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1955,Karnataka,TUMAKURU,Tiptur,SARTHAVALLI,SARTHAVALLI,163850.0,Sarathavalli,612008.0,612008,Sarathavalli,06/04/2023,16/04/2023,['RDW&SD Water Quality Testing Lab Tiptur'],38.9,1896,221,90,1585,479,446,93.11,,275.2,0.5,494.6,0.14,4.2,288.73,19.64,,0.07,,0.0,107.19,13.52,7.51,,38.0,38.06,8.6,29.450000000000003,824.0,446.0,SVS,38.0,0.0,0.0,0.0,22.0,16.0,33.0,5.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1956,Karnataka,TUMAKURU,Tiptur,SARTHAVALLI,NELAGONDANAHALLI,163851.0,Nelagondanahalli,612001.0,612001,Nelagondanahalli,06/04/2023,07/04/2023,['RDW&SD Water Quality Testing Lab Tiptur'],41.14,333,0,4,329,88,83,94.32,,288.0,0.5,506.0,0.1,5.0,298.14,20.24,,0.05,,0.0,103.22,20.58,7.75,,6.0,3.3400000000000003,0.06,3.28,88.0,83.0,SVS,6.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1957,Karnataka,TUMAKURU,Tumkur,BALLAGERE,BALAGERE KAVAL,164149.0,Balagere Kaval,611522.0,611522,Balagere Kaval,14/12/2023,15/12/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],45.0,204,149,0,55,56,56,100.0,,71.0,0.5,156.0,0.0,1.0,64.0,9.0,,0.12,,,29.0,0.0,7.69,,6.0,28.19,14.590000000000002,13.6,54.0,56.0,SVS,6.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,Safe,Safe,Safe,Certified,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Pass
1958,Karnataka,TUMAKURU,Koratagere,HOLAVANAHALLI,DOGGENAHALLI,162566.0,Duggenahalli,611114.0,611114,Duggenahalli,09/01/2024,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],35.84,457,67,0,390,147,83,56.46,,402.5,0.5,795.0,1.03,5.0,478.0,38.5,,0.09,,0.0,154.0,11.2,7.28,,11.0,33.36000000000001,1.23,32.150000000000006,116.0,83.0,SVS,11.0,0.0,0.0,0.0,6.0,5.0,10.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1959,Karnataka,TUMAKURU,Tumkur,KESTUR,KEMPANADODDERI,164081.0,Kempanadodderi,611325.0,611325,Kempanadodderi,09/01/2024,10/01/2024,['RDW&SD Water Quality Testing Lab Tumakuru'],44.88,1183,243,226,714,325,164,50.46,,383.0,0.5,828.0,0.12,1.0,477.0,47.0,,0.0,,,192.5,22.15,6.96,,13.0,46.52,14.05,32.510000000000005,310.0,160.0,SVS,13.0,0.0,0.0,0.0,8.0,5.0,9.0,4.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1960,Karnataka,TUMAKURU,Tiptur,MANAKIKERE,MEESETHIMMANAHALLI,163831.0,Meesethimmanahalli,612017.0,612017,Meesethimmanahalli,08/01/2024,09/01/2024,['RDW&SD Water Quality Testing Lab Tiptur'],51.69,439,160,52,227,98,0,0.0,,408.0,0.5,788.0,0.79,1.0,419.76,31.52,,0.11,,,150.86,4.26,7.54,,4.0,5.25,1.6,3.66,148.0,0.0,SVS,4.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1961,Karnataka,TUMAKURU,Tumkur,KESTUR,KESTUR AMANIKERE,164076.0,Kestur Amanikere,611321.0,611321,Kestur Amanikere,09/01/2024,10/01/2024,['RDW&SD Water Quality Testing Lab Tumakuru'],41.0,36,0,0,36,12,0,0.0,,404.0,0.5,1296.0,0.43,1.0,700.0,73.0,,0.0,,,362.0,37.9,6.83,,1.0,0.7,0.0,0.7,0.0,0.0,SVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Unsafe,Safe,Ambiguous,Ongoing,-1,0,0,0,0,0,1,0,-1,0,-1,-1,0,0,0,-1,10,5,1,Not Available
1962,Karnataka,TUMAKURU,Tiptur,BALUVANERALU,B.GOWDANAKATTE,163861.0,Gowdanakatte,612105.0,611967,Gowdanakatte,08/01/2024,09/01/2024,['RDW&SD Water Quality Testing Lab Tiptur'],32.6,723,80,0,643,197,127,64.47,0.0,392.0,0.5,757.0,0.74,3.67,402.76,30.28,,0.06,,0.0,158.8,2.03,7.96,,21.0,22.5,8.58,13.93,196.0,127.0,SVS,21.0,0.0,0.0,0.0,9.0,12.0,17.0,4.0,Safe,Safe,Safe,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
1963,Karnataka,TUMAKURU,Tumkur,KESTUR,SHAMBONAHALLI,164077.0,Shambonahalli,611302.0,611302,Shambonahalli,09/01/2024,10/01/2024,['RDW&SD Water Quality Testing Lab Tumakuru'],21.14,851,173,21,657,229,224,97.82,,280.0,0.5,644.0,0.0,1.0,271.0,36.0,,0.0,,,100.0,10.3,6.99,,1.0,2.62,0.0,2.62,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1964,Karnataka,TUMAKURU,Tiptur,MANAKIKERE,HURULIHALLI,163833.0,Hurulihalli,612007.0,612007,Hurulihalli,08/01/2024,09/01/2024,['RDW&SD Water Quality Testing Lab Tiptur'],35.57,368,46,37,285,88,0,0.0,,282.67,0.5,524.0,0.34,1.0,300.76,20.96,,0.08,,0.0,95.28,17.24,7.85,,11.0,7.31,0.06,7.249999999999999,88.0,0.0,SVS,11.0,0.0,0.0,0.0,3.0,8.0,10.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1965,Karnataka,TUMAKURU,Tiptur,SARTHAVALLI,GEDLEHALLI,163847.0,Gedlahalli,612018.0,612018,Gedlahalli,08/01/2024,09/01/2024,['RDW&SD Water Quality Testing Lab Tiptur'],36.25,847,66,140,641,134,134,100.0,,344.0,0.5,663.0,0.91,1.0,353.07,26.52,,0.11,,,123.07,1.21,6.7,,20.0,40.71999999999999,4.48,36.24,355.0,134.0,SVS,20.0,0.0,0.0,0.0,11.0,9.0,18.0,2.0,Safe,Safe,Safe,Completed,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1966,Karnataka,TUMAKURU,Sira,BARAGURU,NARASIPURA,163532.0,,,610298,Narasipura,06/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],43.48,68,1,1,66,13,0,0.0,,334.0,0.5,620.0,1.02,5.0,434.0,31.0,,0.08,,,124.0,10.22,7.3,,,,,,,,,,,,,,,,,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1967,Karnataka,TUMAKURU,Sira,BUKKAPATTANA,CHANNENAHALLI,588536.0,Channenahalli,610422.0,610485,Channenahalli,13/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],47.06,50,1,42,7,13,0,0.0,,183.0,0.5,340.0,0.76,5.0,238.0,17.0,,0.09,,,68.0,31.92,7.36,,1.0,1.96,0.13,1.83,0.0,0.0,SVS,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1968,Karnataka,TUMAKURU,Sira,BUKKAPATTANA,CHIKKENAHALLI,163703.0,Chakkenahalli,610425.0,610425,Chakkenahalli,13/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],46.15,15,3,1,11,3,0,0.0,,151.0,0.5,280.0,1.0,5.0,196.0,14.0,,0.08,,,56.0,2.93,7.4,,1.0,5.26,0.0,5.26,0.0,0.0,SVS,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1969,Karnataka,TUMAKURU,Sira,BUKKAPATTANA,JADARAHALLI,163701.0,Jadarahalli,610428.0,610428,Jadarahalli,21/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],41.67,14,2,2,10,4,0,0.0,,475.0,0.5,880.0,1.06,5.0,510.0,44.0,,0.08,,,176.0,19.22,7.26,,1.0,1312.2,476.98,835.22,256.0,3.0,SVS and MVS,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1970,Karnataka,TUMAKURU,Sira,GOPALADEVARAHALLI,BASAVANAHALLI,163663.0,Basavanahalli,610448.0,610460,Basavanahalli,22/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],43.48,24,2,13,9,5,5,100.0,,329.0,0.5,610.0,0.78,7.32,427.0,31.0,,0.08,,,122.0,1.9,7.32,,1.0,0.73,0.0,0.73,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Safe,Safe,Safe,Reported,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Pass
1971,Karnataka,TUMAKURU,Sira,GOPALADEVARAHALLI,CHIKKAGIRIYANAHALLI,163671.0,Chikkagiriyanahalli,610464.0,610464,Chikkagiriyanahalli,22/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],37.04,28,1,1,26,8,0,0.0,,324.0,0.5,600.0,0.34,5.0,416.0,30.0,,0.08,,,120.0,3.77,7.16,,,,,,,,,,,,,,,,,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1972,Karnataka,TUMAKURU,Sira,GOPALADEVARAHALLI,HALEBIJJANABELLA,163670.0,Halebijjanabella,610455.0,610455,Halebijjanabella,22/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],23.59,384,67,7,310,89,0,0.0,,409.54,0.5,886.8,1.14,5.0,479.37,44.8,,0.09,,0.0,190.13,16.92,7.16,,2.0,3.37,0.19,3.18,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1973,Karnataka,TUMAKURU,Sira,GOPALADEVARAHALLI,KALLOBANAHALLI,163667.0,Kallaobanahalli,610463.0,610463,Kallaobanahalli,22/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],37.5,9,1,1,7,2,0,0.0,,334.0,0.5,620.0,1.02,5.0,434.0,31.0,,0.12,,,124.0,10.22,7.3,,,,,,,,,,,,,,,,,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1974,Karnataka,TUMAKURU,Sira,GOWDAGERE,BALENAHALLI,588537.0,Balenahalli,610339.0,610339,Balenahalli,11/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],30.77,51,1,1,49,8,0,0.0,,367.0,0.5,680.0,0.62,5.0,476.0,34.0,,0.12,,,136.0,4.38,7.18,,1.0,1.5,0.0,1.5,106.0,106.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1975,Karnataka,TUMAKURU,Sira,GOWDAGERE,GOMARADAHALLI,163566.0,Gomaranahalli,610330.0,610330,Gomaranahalli,11/12/2023,11/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],38.63,439,114,1,324,84,82,97.62,,259.0,0.5,480.0,0.32,5.0,336.0,24.0,,0.09,,,96.0,5.18,7.08,,1.0,0.19,0.1,0.1,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
1976,Karnataka,TUMAKURU,Gubbi,HERURU,THOREHALLI,162359.0,Thorehalli,611842.0,611842,Thorehalli,07/11/2023,08/11/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],31.21,969,150,60,759,250,239,95.6,,220.0,0.5,676.8,0.42,1.0,276.8,29.2,,0.03,,0.0,165.8,2.1,7.45,,11.0,44.16,15.44,28.72,305.0,239.0,SVS,11.0,0.0,0.0,0.0,6.0,5.0,9.0,2.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1977,Karnataka,TUMAKURU,Gubbi,HERURU,HERRUR,162356.0,Herur,611838.0,611838,Herur,07/11/2023,08/11/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],41.81,1515,304,351,860,357,228,63.87,,302.14,0.5,653.14,0.44,1.0,346.57,28.14,,0.0,,0.0,148.29,5.65,7.16,,2.0,5.1,0.0,5.1,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1978,Karnataka,TUMAKURU,Gubbi,HERURU,KITTADAKUPPE,162358.0,Kittadakuppe,611839.0,611839,Kittadakuppe,08/11/2023,09/11/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],44.28,1310,128,106,1076,309,279,90.29,,198.25,0.5,402.25,0.43,1.0,220.25,15.0,,0.0,,0.0,84.75,8.07,6.93,,13.0,60.900000000000006,22.230000000000004,38.7,307.0,279.0,SVS,13.0,0.0,0.0,0.0,5.0,8.0,11.0,2.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1979,Karnataka,TUMAKURU,Madhugiri,KONDAVADI,KAMSANAHALLI,163163.0,Kamsanahalli,610938.0,610938,Kamsanahalli,07/10/2023,11/10/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],38.76,1081,12,376,693,269,0,0.0,0.0,298.58,0.5,662.0,1.06,5.0,371.58,33.6,,0.09,,0.0,124.46,17.26,7.45,,2.0,4.5,0.0,4.5,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
1980,Karnataka,TUMAKURU,Madhugiri,KONDAVADI,KONDAVADI,163162.0,Kondavadi,610971.0,610971,Kondavadi,07/10/2023,11/10/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],43.35,1345,261,271,813,337,137,40.65,0.0,269.64,0.5,500.0,0.87,5.0,360.0,24.6,,0.09,,0.0,100.0,18.63,7.47,,33.0,89.57,20.93,68.69,368.0,137.0,SVS,33.0,0.0,0.0,0.0,15.0,18.0,28.0,5.0,Safe,Safe,Safe,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
1981,Karnataka,TUMAKURU,Madhugiri,KONDAVADI,ARALIMARADHAHALLI,163170.0,Aralimaradahalli,610960.0,610960,Aralimaradahalli,07/10/2023,11/10/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],29.41,255,0,0,255,64,0,0.0,0.0,275.4,0.5,510.0,1.18,5.0,357.0,26.0,,0.09,,0.0,102.0,15.2,7.3,,4.0,13.490000000000002,7.21,6.28,62.0,0.0,SVS,4.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
1982,Karnataka,TUMAKURU,Kunigal,JINNAGARA,VALAGEREPURA,162981.0,Valagerepura,612680.0,612680,Valagerepura,07/10/2023,09/10/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],42.06,1717,269,95,1353,589,98,16.64,,341.2,0.52,583.2,0.67,1.0,275.6,21.0,,0.0,,0.0,94.2,16.52,7.19,,26.0,42.15,1.99,40.18,564.0,98.0,SVS,26.0,0.0,0.0,0.0,15.0,11.0,22.0,4.0,,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
1983,Karnataka,TUMAKURU,Kunigal,PADUVAGERE,DODDAKALLAHALLI,162986.0,Doddakallahalli,612679.0,612679,Doddakallahalli,07/10/2023,09/10/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],45.97,596,108,18,470,214,157,73.36,,445.0,0.5,630.0,0.38,1.0,255.0,15.0,,0.0,,0.0,88.0,13.95,7.3,,1.0,1.9,0.0,1.9,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
